tourney_id,tourney_name,surface,tourney_date,winner_id,winner_name,winner_rank,winner_rank_points,loser_id,loser_name,loser_rank,loser_rank_points,score,round
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,104338,Juan Monaco            ,21,1495,104053,Andy Roddick           ,34,1165,7-5 6-0          ,R16
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103917,Nicolas Mahut          ,89,604,104053,Andy Roddick           ,33,1180,6-3 6-3 4-6 6-2  ,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103720,Lleyton Hewitt         ,181,265,104053,Andy Roddick           ,16,1880,3-6 6-3 6-4 RET  ,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,105223,Juan Martin Del Pot    ,8,3620,104053,Andy Roddick           ,22,1600,6-7(1) 7-6(4) 6-2,R16
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104607,Tomas Berdych          ,7,3860,104053,Andy Roddick           ,31,1210,6-3 4-6 6-2      ,R32
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,104417,Robin Soderling        ,6,4755,104068,Robby Ginepri          ,72,698,6-2 6-2 6-3      ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,104724,Eduardo Schwank        ,57,833,104068,Robby Ginepri          ,102,513,6-4 7-6(3) 4-6 6-,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,104225,Jan Hajek              ,92,546,104068,Robby Ginepri          ,99,529,7-6(2) 7-5 6-1   ,R12
2010-422 ,Cincinnati Masters             ,Hard   ,15-08-2010,103786,Nikolay Davydenko      ,6,4195,104068,Robby Ginepri          ,114,468,6-2 6-7(5) 6-2   ,R32
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104925,Novak Djokovic         ,3,6405,104068,Robby Ginepri          ,98,538,6-4 2-6 6-1 6-2  ,R16
2010-404 ,Indian Wells Masters              ,Hard   ,11-03-2010,104312,Andreas Seppi          ,46,900,104068,Robby Ginepri          ,108,484,2-6 7-6(5) 6-3   ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104545,John Isner             ,22,1545,104068,Robby Ginepri          ,363,115,6-4 6-3 6-4      ,R64
2011-422 ,Cincinnati Masters             ,Hard   ,14-08-2011,104166,Alex Bogomolov Jr      ,50,879,104068,Robby Ginepri          ,305,150,6-4 6-3          ,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,105077,Albert Ramos           ,50,855,104068,Robby Ginepri          ,234,206,6-7(3) 7-5 6-4 6-,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104527,Stanislas Wawrinka     ,23,1435,104068,Robby Ginepri          ,211,236,4-6 6-4 6-4      ,R64
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,104229,Yen Hsun Lu            ,73,675,104068,Robby Ginepri          ,317,134,7-5 6-1          ,R12
2014-422 ,Cincinnati Masters             ,Hard   ,10-08-2014,105683,Milos Raonic           ,7,3955,104068,Robby Ginepri          ,232,213,6-2 6-2          ,R32
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,103908,Paul Henri Mathieu     ,123,477,104068,Robby Ginepri          ,311,144,6-2 6-3          ,R12
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104745,Rafael Nadal           ,1,12500,104068,Robby Ginepri          ,279,169,6-0 6-3 6-0      ,R12
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,103566,Michael Llodra         ,37,1119,104070,Jesse Witten           ,186,257,6-4 6-4 6-7(5) 6-,R12
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104571,Marcos Baghdatis       ,30,1465,104070,Jesse Witten           ,183,257,6-3 6-4 6-3      ,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,103857,Igor Kunitsyn          ,100,525,104076,Jose Acasuso           ,51,870,6-1 2-6 6-4 6-2  ,R12
2010-580 ,Australian Open             ,Hard   ,18-01-2010,103898,Julien Benneteau       ,43,969,104095,David Guez             ,133,381,0-6 6-4 7-6(4) 7-,R12
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,103970,David Ferrer           ,11,3010,104095,David Guez             ,136,379,6-1 6-3 6-1      ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104660,Sergiy Stakhovsky      ,36,1145,104095,David Guez             ,156,367,6-7(7) 6-3 6-3 6-,R12
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104755,Richard Gasquet        ,9,3140,104095,David Guez             ,176,286,7-5 6-4 6-1      ,R12
2010-540 ,Wimbledon             ,Grass   ,21-06-2010,102783,Rainer Schuettler      ,85,622,104098,Dmitry Tursunov        ,371,97,6-2 6-2 6-3      ,R12
2010-560 ,US Open             ,Hard   ,30-08-2010,103781,Jurgen Melzer          ,15,2470,104098,Dmitry Tursunov        ,481,62,6-4 6-2 3-6 4-6 6,R12
2010-520 ,Roland-Garros              ,Clay   ,24-05-2010,104593,Daniel Gimeno Trave    ,86,593,104098,Dmitry Tursunov        ,143,355,6-1 6-1 6-1      ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104327,Steve Darcis           ,102,542,104098,Dmitry Tursunov        ,43,994,6-7(4) 4-6 7-5 6-,R12
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104678,Viktor Troicki         ,27,1490,104098,Dmitry Tursunov        ,197,263,6-2 3-6 6-2 6-0  ,R12
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,103781,Jurgen Melzer          ,11,2175,104098,Dmitry Tursunov        ,53,934,6-3 2-6 7-6(5) 7-,R64
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103598,Xavier Malisse         ,40,1070,104098,Dmitry Tursunov        ,74,678,7-5 3-6 6-3 3-6 6,R12
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,105173,Adrian Mannarino       ,85,619,104098,Dmitry Tursunov        ,40,993,6-2 6-2          ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,104252,Florian Mayer          ,29,1230,104098,Dmitry Tursunov        ,129,430,7-6(3) 6-2 6-3   ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103898,Julien Benneteau       ,31,1190,104098,Dmitry Tursunov        ,88,608,6-4 6-4 6-4      ,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,104386,Janko Tipsarevic       ,9,2655,104098,Dmitry Tursunov        ,43,988,5-7 7-6(12) 6-3 6,R12
2013-422 ,Cincinnati Masters             ,Hard   ,11-08-2013,105223,Juan Martin Del Pot    ,7,4740,104098,Dmitry Tursunov        ,44,946,6-4 3-6 6-1      ,QF
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,103163,Tommy Haas             ,13,2425,104098,Dmitry Tursunov        ,65,739,6-3 7-5 7-5      ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,104755,Richard Gasquet        ,9,2625,104098,Dmitry Tursunov        ,34,1190,6-3 2-6 6-4 4-2 R,R32
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104332,Philipp Petzschner     ,119,448,104098,Dmitry Tursunov        ,76,652,6-4 6-4          ,R12
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,103812,Victor Hanescu         ,54,815,104098,Dmitry Tursunov        ,60,794,6-4 6-6 RET      ,R64
2013-352 ,Paris Masters             ,Hard   ,28-10-2013,104719,Marcel Granollers      ,39,1110,104098,Dmitry Tursunov        ,30,1244,6-4 6-4          ,R64
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,104797,Denis Istomin          ,57,810,104098,Dmitry Tursunov        ,30,1231,6-7(8) 6-0 6-3   ,R64
2014-416 ,Rome Masters Masters             ,Clay   ,11-05-2014,104607,Tomas Berdych          ,6,4600,104098,Dmitry Tursunov        ,33,1155,6-4 6-3          ,R32
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104607,Tomas Berdych          ,5,4720,104098,Dmitry Tursunov        ,33,1200,7-5 6-4          ,R32
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104797,Denis Istomin          ,49,945,104098,Dmitry Tursunov        ,26,1314,7-6(3) 4-6 6-1 6-,R64
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,103819,Roger Federer          ,8,4625,104098,Dmitry Tursunov        ,30,1212,7-6(7) 7-6(2)    ,R32
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,103819,Roger Federer          ,4,5125,104098,Dmitry Tursunov        ,32,1155,7-5 6-7(7) 6-2 6-,R32
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104797,Denis Istomin          ,45,985,104098,Dmitry Tursunov        ,31,1200,7-5 6-4 3-6 6-2  ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,105292,Alejandro Gonzalez     ,100,577,104098,Dmitry Tursunov        ,58,815,6-4 6-4 7-5      ,R12
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,104468,Gilles Simon           ,15,1980,104112,Benjamin Balleret      ,332,129,6-3 6-2          ,R64
2013-410 ,Monte Carlo Masters             ,Clay   ,14-04-2013,104252,Florian Mayer          ,30,1195,104112,Benjamin Balleret      ,589,42,5-7 6-1 6-2      ,R64
2014-410 ,Monte Carlo Masters             ,Clay   ,13-04-2014,104198,Guillermo Garcia Lo    ,38,1071,104112,Benjamin Balleret      ,275,167,7-5 6-2          ,R64
2015-410 ,Monte Carlo Masters             ,Clay   ,12-04-2015,104468,Gilles Simon           ,13,2210,104112,Benjamin Balleret      ,348,131,6-4 6-2          ,R64
2010-560 ,US Open             ,Hard   ,30-08-2010,103812,Victor Hanescu         ,54,870,104122,Carlos Berlocq         ,101,528,6-2 6-4 6-3      ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104925,Novak Djokovic         ,1,13920,104122,Carlos Berlocq         ,74,672,6-0 6-0 6-2      ,R64
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104898,Robin Haase            ,62,823,104122,Carlos Berlocq         ,67,725,6-4 6-3 7-6(5)   ,R12
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,103971,Karol Beck             ,125,447,104122,Carlos Berlocq         ,70,717,4-6 7-6(6) 4-6 6-,R12
2011-416 ,Rome Masters Masters             ,Clay   ,08-05-2011,105227,Marin Cilic            ,23,1425,104122,Carlos Berlocq         ,72,714,6-4 6-3          ,R32
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104607,Tomas Berdych          ,7,4320,104122,Carlos Berlocq         ,72,689,7-6(8) 7-5       ,R32
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,103997,Lukasz Kubot           ,122,458,104122,Carlos Berlocq         ,69,720,6-3 7-6(4) 6-3   ,R64
2012-410 ,Monte Carlo Masters             ,Clay   ,15-04-2012,103808,Potito Starace         ,81,638,104122,Carlos Berlocq         ,37,1076,4-2 RET          ,R64
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,103819,Roger Federer          ,2,9430,104122,Carlos Berlocq         ,38,1060,6-3 6-4          ,R32
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,103888,Mardy Fish             ,20,1715,104122,Carlos Berlocq         ,45,950,6-3 6-1          ,R32
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,104571,Marcos Baghdatis       ,45,925,104122,Carlos Berlocq         ,37,985,6-4 6-3          ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,105074,Ruben Bemelmans        ,131,411,104122,Carlos Berlocq         ,37,1050,7-5 6-7(4) 6-3 7-,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,103451,Bjorn Phau             ,103,555,104122,Carlos Berlocq         ,37,1086,6-4 6-2          ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104586,Lukas Rosol            ,79,636,104122,Carlos Berlocq         ,37,1085,6-4 7-5 6-7(6) 6-,R12
2012-352 ,Paris Masters             ,Hard   ,29-10-2012,104527,Stanislas Wawrinka     ,17,1955,104122,Carlos Berlocq         ,54,800,6-3 6-2          ,R32
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103333,Ivo Karlovic           ,57,842,104122,Carlos Berlocq         ,61,801,7-6(4) 3-6 6-3 6-,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,106071,Bernard Tomic          ,43,950,104122,Carlos Berlocq         ,44,950,4-6 7-5 6-3 6-4  ,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,105683,Milos Raonic           ,27,1345,104122,Carlos Berlocq         ,38,1061,6-4 6-2          ,R64
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,105683,Milos Raonic           ,15,2225,104122,Carlos Berlocq         ,74,690,6-4 6-3 6-3      ,R12
2013-416 ,Rome Masters Masters             ,Clay   ,12-05-2013,104527,Stanislas Wawrinka     ,10,2675,104122,Carlos Berlocq         ,63,750,5-7 6-3 6-3      ,R64
2013-403 ,Miami Masters             ,Hard   ,20-03-2013,105550,Guido Pella            ,103,519,104122,Carlos Berlocq         ,69,680,2-1 RET          ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,103819,Roger Federer          ,7,4695,104122,Carlos Berlocq         ,48,905,6-3 6-2 6-1      ,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,105453,Kei Nishikori          ,18,1870,104122,Carlos Berlocq         ,68,720,7-6(4) 6-4 6-1   ,R64
2013-404 ,Indian Wells Masters              ,Hard   ,07-03-2013,104918,Andy Murray            ,3,8180,104122,Carlos Berlocq         ,85,615,7-6(4) 6-4       ,R16
2013-520 ,Roland-Garros              ,Clay   ,27-05-2013,104545,John Isner             ,21,1690,104122,Carlos Berlocq         ,71,690,6-3 6-4 6-4      ,R12
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,105385,Donald Young           ,77,661,104122,Carlos Berlocq         ,58,800,6-2 6-2          ,R12
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104273,Edouard Roger Vasse    ,40,1038,104122,Carlos Berlocq         ,41,1020,6-4 7-6(5) 6-7(9),R12
2014-520 ,Roland-Garros              ,Clay   ,26-05-2014,104755,Richard Gasquet        ,13,2445,104122,Carlos Berlocq         ,47,975,7-6(5) 6-4 6-4   ,R64
2014-540 ,Wimbledon             ,Grass   ,23-06-2014,104660,Sergiy Stakhovsky      ,90,610,104122,Carlos Berlocq         ,43,1010,6-3 6-3 6-3      ,R12
2014-560 ,US Open             ,Hard   ,25-08-2014,104534,Dudi Sela              ,83,648,104122,Carlos Berlocq         ,63,785,1-6 6-3 6-2 7-5  ,R12
2015-403 ,Miami Masters               ,Hard   ,25-03-2015,104527,Stanislas Wawrinka     ,8,4515,104122,Carlos Berlocq         ,68,740,6-7(9) 7-5 6-2   ,R64
2015-580 ,Australian Open             ,Hard   ,19-01-2015,104755,Richard Gasquet        ,28,1350,104122,Carlos Berlocq         ,70,700,6-1 6-3 6-1      ,R12
2015-520 ,Roland-Garros              ,Clay   ,24-05-2015,104755,Richard Gasquet        ,21,1625,104122,Carlos Berlocq         ,111,480,3-6 6-3 6-1 4-6 6,R64
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104523,Frederico Gil          ,84,595,104154,Paul Capdeville        ,146,390,6-1 3-6 7-6(6)   ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104545,John Isner             ,22,1545,104166,Alex Bogomolov Jr      ,44,985,7-6(9) 6-4 6-4   ,R32
2011-422 ,Cincinnati Masters             ,Hard   ,14-08-2011,104918,Andy Murray            ,4,5715,104166,Alex Bogomolov Jr      ,50,879,6-2 7-5          ,R16
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,104607,Tomas Berdych          ,7,3490,104166,Alex Bogomolov Jr      ,72,661,6-2 6-4 6-3      ,R32
2011-403 ,Miami Masters             ,Hard   ,23-03-2011,104545,John Isner             ,33,1210,104166,Alex Bogomolov Jr      ,118,460,6-2 7-6(4)       ,R32
2011-404 ,Indian Wells Masters              ,Hard   ,10-03-2011,105575,Ricardas Berankis      ,74,638,104166,Alex Bogomolov Jr      ,128,440,1-6 6-3 6-4      ,R12
2011-520 ,Roland-Garros              ,Clay   ,22-05-2011,104719,Marcel Granollers      ,47,988,104166,Alex Bogomolov Jr      ,86,615,6-3 3-6 7-6(6) 6-,R12
2011-421 ,Canada Masters              ,Hard   ,08-08-2011,104792,Gael Monfils           ,7,2905,104166,Alex Bogomolov Jr      ,57,841,6-2 7-6(5)       ,R32
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,104386,Janko Tipsarevic       ,13,2305,104166,Alex Bogomolov Jr      ,35,1170,6-1 6-0          ,R32
2012-416 ,Rome Masters Masters             ,Clay   ,13-05-2012,104792,Gael Monfils           ,14,2210,104166,Alex Bogomolov Jr      ,44,961,6-4 6-1          ,R64
2012-422 ,Cincinnati Masters             ,Hard   ,12-08-2012,103819,Roger Federer          ,1,11345,104166,Alex Bogomolov Jr      ,62,725,6-3 6-2          ,R32
2012-421 ,Canada Masters              ,Hard   ,06-08-2012,104678,Viktor Troicki         ,33,1220,104166,Alex Bogomolov Jr      ,58,785,6-4 7-6(5)       ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,105238,Alexandr Dolgopolov    ,21,1585,104166,Alex Bogomolov Jr      ,46,910,6-3 6-4 7-5      ,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,104180,Gilles Muller          ,63,760,104166,Alex Bogomolov Jr      ,39,1072,5-7 6-4 7-6(5)   ,R12
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,103096,Arnaud Clement         ,139,400,104166,Alex Bogomolov Jr      ,46,926,6-2 3-6 4-6 7-6(2,R12
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103566,Michael Llodra         ,46,915,104166,Alex Bogomolov Jr      ,34,1135,6-1 6-3 4-6 5-7 6,R64
2012-560 ,US Open             ,Hard   ,27-08-2012,104918,Andy Murray            ,4,7290,104166,Alex Bogomolov Jr      ,73,655,6-2 6-4 6-1      ,R12
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104660,Sergiy Stakhovsky      ,76,690,104166,Alex Bogomolov Jr      ,37,1088,7-6(7) 4-6 7-6(3),R12
2013-540 ,Wimbledon             ,Grass   ,24-06-2013,103990,Tommy Robredo          ,29,1355,104166,Alex Bogomolov Jr      ,81,622,6-2 6-2 6-4      ,R12
2013-560 ,US Open             ,Hard   ,26-08-2013,105065,Tim Smyczek            ,109,507,104166,Alex Bogomolov Jr      ,73,696,3-6 7-6(6) 2-6 6-,R64
2013-580 ,Australian Open             ,Hard   ,14-01-2013,104548,Brian Baker            ,57,776,104166,Alex Bogomolov Jr      ,133,422,7-6(4) 6-3 6-7(0),R12
2013-421 ,Canada Masters              ,Hard   ,05-08-2013,103786,Nikolay Davydenko      ,47,915,104166,Alex Bogomolov Jr      ,83,616,6-4 6-3          ,R16
2014-403 ,Miami Masters             ,Hard   ,19-03-2014,103565,Stephane Robert        ,90,612,104166,Alex Bogomolov Jr      ,94,608,7-5 6-4          ,R12
2014-580 ,Australian Open             ,Hard   ,13-01-2014,104926,Fabio Fognini          ,16,1930,104166,Alex Bogomolov Jr      ,89,611,6-3 6-2 RET      ,R12
2014-404 ,Indian Wells Masters              ,Hard   ,06-03-2014,103333,Ivo Karlovic           ,51,897,104166,Alex Bogomolov Jr      ,92,598,6-4 6-4          ,R12
2011-560 ,US Open             ,Hard   ,29-08-2011,104745,Rafael Nadal           ,2,11420,104180,Gilles Muller          ,68,710,7-6(1) 6-1 6-2   ,R16
2011-580 ,Australian Open             ,Hard   ,17-01-2011,104417,Robin Soderling        ,4,5785,104180,Gilles Muller          ,122,466,6-3 7-6(1) 6-1   ,R64
2011-540 ,Wimbledon             ,Grass   ,20-06-2011,104745,Rafael Nadal           ,1,12070,104180,Gilles Muller          ,92,566,7-6(6) 7-6(5) 6-0,R32
2011-352 ,Paris Masters             ,Hard   ,07-11-2011,104731,Kevin Anderson         ,33,1235,104180,Gilles Muller          ,53,883,6-3 4-6 6-4      ,R64
2012-540 ,Wimbledon             ,Grass   ,25-06-2012,103898,Julien Benneteau       ,32,1210,104180,Gilles Muller          ,53,826,6-2 7-5 7-6(4)   ,R12
2012-403 ,Miami Masters             ,Hard   ,21-03-2012,104053,Andy Roddick           ,34,1165,104180,Gilles Muller          ,63,760,6-3 6-2          ,R64
2012-520 ,Roland-Garros              ,Clay   ,27-05-2012,104269,Fernando Verdasco      ,16,1765,104180,Gilles Muller          ,54,852,6-7(5) 6-3 6-2 6-,R64
2012-580 ,Australian Open             ,Hard   ,16-01-2012,103888,Mardy Fish             ,8,2965,104180,Gilles Muller          ,55,853,6-4 6-4 6-2      ,R12
2012-560 ,US Open             ,Hard   ,27-08-2012,103720,Lleyton Hewitt         ,125,445,104180,Gilles Muller          ,53,821,3-6 7-6(5) 6-7(5),R64
2012-404 ,Indian Wells Masters              ,Hard   ,08-03-2012,104386,Janko Tipsarevic       ,10,2710,104180,Gilles Muller          ,73,710,6-4 6-2          ,R64
